ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue
Rep70790,C21117,PR6616,102,1035
Rep70791,C21117,PR6253,486,3250
Rep70792,C21117,PR6560,155,1405
Rep70793,C21117,PR6578,388,1845
Rep70794,C21117,PR6253,129,1445
Rep70795,C21117,PR6144,135,1200
Rep70796,C21117,PR6253,237,6590
Rep70797,C21117,PR6227,130,1040
Rep70798,C21117,PR6616,102,1035
Rep70799,C21117,PR6352,1449,23840
Rep70800,C21117,PR6227,130,1040
Rep70801,C21117,PR6561,103,1090
Rep70802,C21117,PR6320,117,1195
Rep70803,C21117,PR6595,100,1105
Rep70804,C21117,PR6253,3696,19915
Rep70805,C21117,PR6595,103,1235
Rep70806,C21117,PR6253,887,15885
Rep70807,C21117,PR6560,347,1405
Rep70808,C21117,PR6253,237,6590
Rep70809,C21117,PR6560,116,1075
Rep70810,C21117,PR6608,336,2325
Rep70811,C21117,PR6352,1570,44075
Rep70812,C21117,PR6595,108,1505
Rep70813,C21117,PR6561,103,1090
Rep70814,C21117,PR6595,103,1375
Rep70815,C21117,PR6595,103,1235
Rep70816,C21117,PR6352,535,8330
Rep70817,C21117,PR6474,472,1995
Rep70818,C21117,PR6115,166,1275
Rep70819,C21117,PR6474,365,1970
Rep70820,C21117,PR6564,147,1060
Rep70821,C21117,PR6227,108,1025
Rep70822,C21117,PR6253,3696,19915
Rep70823,C21117,PR6560,347,1405
Rep70824,C21117,PR6575,122,1510
Rep70825,C21117,PR6115,266,1110
Rep70826,C21117,PR6628,130,1135
Rep70827,C21117,PR6253,793,19585
Rep70828,C21117,PR6474,365,1970
Rep70829,C21117,PR6253,967,4770
Rep70830,C21117,PR6352,1449,23840
Rep70831,C21117,PR6587,104,1020
Rep70832,C21117,PR6587,104,1020
Rep70833,C21117,PR6623,101,5360
Rep70834,C21117,PR6320,211,1820
Rep70835,C21117,PR6352,960,21575
Rep70836,C21117,PR6585,155,1210
Rep70837,C21117,PR6595,108,1505
Rep70838,C21117,PR6227,161,1195
Rep70839,C21117,PR6560,204,1510
Rep70840,C21117,PR6253,3696,19915
Rep70841,C21117,PR6575,120,1540
Rep70842,C21117,PR6560,116,1075
Rep70843,C21117,PR6227,133,1030
Rep70844,C21117,PR6253,100,1115
Rep70845,C21117,PR6474,365,1970
Rep70846,C21117,PR6575,172,1850
Rep70847,C21117,PR6474,365,1970
Rep70848,C21117,PR6564,153,1060
Rep70849,C21117,PR6575,120,1540
Rep70850,C21117,PR6461,2039,2340
Rep70851,C21117,PR6352,1570,44075
Rep70852,C21117,PR6461,2039,2340
Rep70853,C21117,PR6595,105,1105
Rep70854,C21117,PR6575,133,1530
Rep70855,C21117,PR6616,280,1245
Rep70856,C21117,PR6320,211,1820
Rep70857,C21117,PR6561,103,1090
Rep70858,C21117,PR6253,129,1445
Rep70859,C21117,PR6461,2039,2340
Rep70860,C21117,PR6227,130,1040
Rep70861,C21117,PR6595,136,2640
Rep70862,C21117,PR6585,155,1210
Rep70863,C21117,PR6352,1449,23840
Rep70864,C21117,PR6253,239,2540
Rep70865,C21117,PR6560,116,1075
Rep70866,C21117,PR6616,111,1065
Rep70867,C21650,PR6476,110462,67790
Rep70868,C21650,PR6476,59918,36480
Rep70869,C21650,PR6476,174577,105900
Rep70870,C21650,PR6476,3492,3250
Rep70871,C21650,PR6476,152390,91740
Rep70872,C21650,PR6476,17067,17665
Rep70873,C21650,PR6476,69410,44880
Rep70874,C21650,PR6476,69410,44880
Rep70875,C21650,PR6476,27268,16825
Rep70876,C21650,PR6476,8256,11650
Rep70877,C21650,PR6476,113287,98700
Rep70878,C21650,PR6476,79692,57155
Rep70879,C21650,PR6476,75969,45770
Rep70880,C21650,PR6476,69410,44880
Rep70881,C21650,PR6476,69410,44880
Rep70882,C21650,PR6115,2984,10195
Rep70883,C21650,PR6476,36794,29235
Rep70884,C21650,PR6476,12933,9805
Rep70885,C21650,PR6476,152390,91740
Rep70886,C21650,PR6476,68425,44905
Rep70887,C21650,PR6481,116,1065
Rep70888,C21650,PR6476,59918,36480
Rep70889,C21650,PR6266,934,5090
Rep70890,C21650,PR6476,21018,13295
Rep70891,C21650,PR6476,43075,46140
Rep70892,C21650,PR6476,105955,63510
Rep70893,C21650,PR6476,3815,7960
Rep70894,C21650,PR6476,49278,32670
Rep70895,C21650,PR6476,3815,7960
Rep70896,C21650,PR6476,13696,13110
Rep70897,C21650,PR6476,152390,91740
Rep70898,C21650,PR6476,3815,7960
Rep70899,C21650,PR6266,937,5095
Rep70900,C21650,PR6476,3815,7960
Rep70901,C21650,PR6476,30655,20295
Rep70902,C21650,PR6476,12205,13525
Rep70903,C21650,PR6266,1768,2635
Rep70904,C21650,PR6476,59918,36480
Rep70905,C21650,PR6476,125473,107215
Rep70906,C21650,PR6476,20493,27240
Rep70907,C21650,PR6115,3771,12705
Rep70908,C21650,PR6476,58157,36750
Rep70909,C21650,PR6476,77817,77045
Rep70910,C21650,PR6115,6028,21065
Rep70911,C21650,PR6476,59918,36480
Rep70912,C21650,PR6476,92151,55885
Rep70913,C21650,PR6476,25662,27225
Rep70914,C21650,PR6476,152390,91740
Rep70915,C21650,PR6476,242498,173550
Rep70916,C21650,PR6476,95444,58035
Rep70917,C22331,PR6116,8655,56055
Rep70918,C22331,PR6116,1877,9315
Rep70919,C22331,PR6116,12655,65605
Rep70920,C22331,PR6116,8937,53135
Rep70921,C22331,PR6115,1600,9655
Rep70922,C21822,PR6121,10950,33015
Rep70923,C21822,PR6121,69893,101150
Rep70924,C21822,PR6120,166,1145
Rep70925,C21822,PR6118,233,1295
Rep70926,C21822,PR6121,32050,96040
Rep70927,C21822,PR6121,20932,70835
Rep70928,C21822,PR6116,1725,5680
Rep70929,C21822,PR6118,233,1295
Rep70930,C21822,PR6120,233,1295
Rep70931,C21822,PR6120,233,1295
Rep70932,C21822,PR6121,20594,67070
Rep70933,C21822,PR6118,1322,6050
Rep70934,C21822,PR6121,10700,36645
Rep70935,C21822,PR6121,20932,70835
Rep70936,C21822,PR6116,211,1545
Rep70937,C21822,PR6121,42972,127560
Rep70938,C21822,PR6121,69893,101150
Rep70939,C21822,PR6121,20932,70835
Rep70940,C21822,PR6121,69893,101150
Rep70941,C21822,PR6121,20622,66515
Rep70942,C21822,PR6121,31010,105040
Rep70943,C21822,PR6121,20932,70835
Rep70944,C21822,PR6121,32050,96040
Rep70945,C21822,PR6121,8911,27300
Rep70946,C21822,PR6120,233,1295
Rep70947,C21822,PR6116,1252,4320
Rep70948,C21457,PR6126,127,1450
Rep70949,C21457,PR6281,116,1090
Rep70950,C21457,PR6606,101,2305
Rep70951,C21457,PR6523,103,3985
Rep70952,C21457,PR6597,123,1590
Rep70953,C21457,PR6231,552,7775
Rep70954,C21457,PR6200,2391,16665
Rep70955,C21457,PR6116,1766,8215
Rep70956,C21457,PR6231,1004,14545
Rep70957,C21457,PR6200,2311,16580
Rep70958,C21457,PR6200,2446,17530
Rep70959,C21457,PR6116,1766,8780
Rep70960,C21457,PR6606,101,1195
Rep70961,C21457,PR6616,126,1355
Rep70962,C21457,PR6231,552,7790
Rep70963,C21457,PR6116,1766,8450
Rep70964,C21457,PR6253,102,1165
Rep70965,C21457,PR6248,101,1120
Rep70966,C21457,PR6116,1766,8450
Rep70967,C21457,PR6523,2927,9865
Rep70968,C21457,PR6551,9993,44805
Rep70969,C21457,PR6116,1766,8450
Rep70970,C21457,PR6598,113,2880
Rep70971,C22130,PR6130,7864,68165
Rep70972,C22130,PR6130,144,1405
Rep70973,C22130,PR6253,322,4345
Rep70974,C22130,PR6253,133,1615
Rep70975,C22130,PR6253,135,1860
Rep70976,C22130,PR6253,142,2095
Rep70977,C22130,PR6250,133,2120
Rep70978,C22130,PR6253,139,1445
Rep70979,C22130,PR6253,112,1325
Rep70980,C22130,PR6130,6568,45850
Rep70981,C22130,PR6135,215,5900
Rep70982,C22130,PR6253,316,1275
Rep70983,C22130,PR6253,1181,9540
Rep70984,C22130,PR6253,633,9505
Rep70985,C22130,PR6130,236,2845
Rep70986,C22130,PR6253,322,3330
Rep70987,C22130,PR6116,322,5105
Rep70988,C22130,PR6135,176,4215
Rep70989,C22130,PR6253,358,3845
Rep70990,C22130,PR6130,5586,55275
Rep70991,C22130,PR6116,322,5105
Rep70992,C22130,PR6116,322,5105
Rep70993,C22130,PR6253,132,1490
Rep70994,C22130,PR6130,8412,92300
Rep70995,C22130,PR6130,405,4120
Rep70996,C22130,PR6130,131,1415
Rep70997,C22130,PR6253,139,1445
Rep70998,C22130,PR6250,133,2130
Rep70999,C22130,PR6615,182,1195
Rep71000,C22130,PR6135,1449,15070
Rep71001,C22130,PR6253,421,5560
Rep71002,C22130,PR6253,700,10730
Rep71003,C22130,PR6130,305,3290
Rep71004,C22130,PR6135,1325,14325
Rep71005,C22130,PR6253,125,1610
Rep71006,C22130,PR6130,531,11805
Rep71007,C22130,PR6253,877,7400
Rep71008,C22130,PR6253,693,5360
Rep71009,C22130,PR6135,1058,10110
Rep71010,C22130,PR6253,242,3035
Rep71011,C22130,PR6130,122,1195
Rep71012,C22130,PR6253,110,1140
Rep71013,C22130,PR6130,122,1195
Rep71014,C22130,PR6135,313,10055
Rep71015,C22130,PR6253,145,1605
Rep71016,C22130,PR6331,200,3430
Rep71017,C22130,PR6253,120,1245
Rep71018,C22130,PR6116,661,10355
Rep71019,C22130,PR6135,2023,17990
Rep71020,C22130,PR6135,1872,11490
Rep71021,C22130,PR6135,523,3040
Rep71022,C22130,PR6130,10186,80320
Rep71023,C22130,PR6253,258,1200
Rep71024,C22130,PR6253,1773,13470
Rep71025,C22130,PR6130,127,1245
Rep71026,C22130,PR6253,139,1445
Rep71027,C22130,PR6130,8268,65335
Rep71028,C22130,PR6253,328,4000
Rep71029,C22130,PR6253,286,3535
Rep71030,C22130,PR6253,495,6385
Rep71031,C22130,PR6253,161,1385
Rep71032,C22130,PR6116,772,12470
Rep71033,C22130,PR6615,254,1715
Rep71034,C22130,PR6253,432,4265
Rep71035,C22130,PR6253,533,1545
Rep71036,C22130,PR6615,151,1230
Rep71037,C22130,PR6241,2877,10600
Rep71038,C22130,PR6331,155,2365
Rep71039,C22130,PR6130,321,3095
Rep71040,C22130,PR6130,9617,91580
Rep71041,C22130,PR6331,208,3635
Rep71042,C22130,PR6135,2576,12065
Rep71043,C22130,PR6253,432,5135
Rep71044,C22130,PR6135,682,5465
Rep71045,C22130,PR6253,197,1400
Rep71046,C22130,PR6331,80,1020
Rep71047,C22130,PR6130,155,1490
Rep71048,C22130,PR6253,102,1170
Rep71049,C22130,PR6253,110,1140
Rep71050,C22130,PR6135,1840,18275
Rep71051,C22130,PR6615,254,1695
Rep71052,C22130,PR6135,135,2590
Rep71053,C22130,PR6253,467,5815
Rep71054,C22130,PR6130,396,4805
Rep71055,C22130,PR6135,127,1070
Rep71056,C22130,PR6130,187,2130
Rep71057,C22130,PR6135,3758,38930
Rep71058,C22130,PR6130,127,1245
Rep71059,C22130,PR6615,357,2160
Rep71060,C22130,PR6130,111,1100
Rep71061,C22130,PR6135,333,11045
Rep71062,C22130,PR6130,591,5060
Rep71063,C22130,PR6253,1015,7490
Rep71064,C22130,PR6135,638,3895
Rep71065,C22130,PR6253,326,2945
Rep71066,C22130,PR6253,493,7420
Rep71067,C22130,PR6253,107,1135
Rep71068,C22130,PR6135,1590,17225
Rep71069,C22130,PR6331,222,3970
Rep71070,C22130,PR6615,264,1395
Rep71071,C22130,PR6253,102,1190
Rep71072,C22130,PR6253,139,1445
Rep71073,C22047,PR6186,375,2290
Rep71074,C22047,PR6116,961,10055
Rep71075,C22047,PR6186,6548,19475
Rep71076,C22047,PR6116,961,10055
Rep71077,C22047,PR6253,466,7485
Rep71078,C22047,PR6116,1819,19780
Rep71079,C22047,PR6229,372,2645
Rep71080,C22047,PR6116,933,10870
Rep71081,C22047,PR6579,127,1235
Rep71082,C22047,PR6116,281,2785
Rep71083,C22047,PR6584,104,1075
Rep71084,C22047,PR6368,280,9255
Rep71085,C22047,PR6186,5536,17215
Rep71086,C22047,PR6413,118,1220
Rep71087,C22047,PR6116,281,2785
Rep71088,C22047,PR6584,104,1075
Rep71089,C22047,PR6186,375,2290
Rep71090,C22047,PR6116,1044,10705
Rep71091,C22047,PR6368,350,11955
Rep71092,C22047,PR6596,104,2290
Rep71093,C22047,PR6632,211,1855
Rep71094,C22047,PR6628,116,1610
Rep71095,C21350,PR6253,1568,6000
Rep71096,C21350,PR6119,133,2505
Rep71097,C21350,PR6253,2944,9480
Rep71098,C21350,PR6253,3171,13645
Rep71099,C21350,PR6253,1688,6595
Rep71100,C21350,PR6220,109,1035
Rep71101,C21350,PR6463,461,4380
Rep71102,C21350,PR6253,500,4240
Rep71103,C21350,PR6119,322,3495
Rep71104,C21350,PR6253,240,2060
Rep71105,C21350,PR6241,101,1015
Rep71106,C21350,PR6253,247,2525
Rep71107,C21350,PR6220,104,1095
Rep71108,C21350,PR6120,188,4775
Rep71109,C21350,PR6253,915,3875
Rep71110,C21350,PR6253,2965,10715
Rep71111,C21350,PR6120,322,3495
Rep71112,C21350,PR6253,764,2525
Rep71113,C21350,PR6214,434,3600
Rep71114,C21350,PR6463,600,3145
Rep71115,C22067,PR6222,433,3445
Rep71116,C22067,PR6222,271,2985
Rep71117,C22067,PR6221,4436,30115
Rep71118,C22067,PR6604,924,11870
Rep71119,C22067,PR6221,1164,11735
Rep71120,C22067,PR6604,507,6365
Rep71121,C22067,PR6222,766,5980
Rep71122,C22067,PR6123,294,2455
Rep71123,C22067,PR6485,139,3185
Rep71124,C22067,PR6222,218,1795
Rep71125,C22067,PR6123,683,5370
Rep71126,C22067,PR6604,516,6495
Rep71127,C22067,PR6485,127,2740
Rep71128,C22067,PR6604,507,6365
Rep71129,C22067,PR6222,197,1610
Rep71130,C22067,PR6221,1913,15430
Rep71131,C22067,PR6222,416,3965
Rep71132,C22067,PR6222,220,2180
Rep71133,C22067,PR6485,103,1205
Rep71134,C22067,PR6222,500,4160
Rep71135,C22067,PR6485,138,3205
Rep71136,C22067,PR6485,148,3390
Rep71137,C22067,PR6221,1164,11735
Rep71138,C22067,PR6485,127,2670
Rep71139,C22067,PR6221,2096,14845
Rep71140,C22067,PR6485,101,1085
Rep71141,C22067,PR6604,503,6320
Rep71142,C22067,PR6485,100,1020
Rep71143,C22067,PR6221,244,1990
Rep71144,C22067,PR6123,294,2455
Rep71145,C22067,PR6123,294,2455
Rep71146,C22067,PR6123,294,2455
Rep71147,C22067,PR6240,130,2490
Rep71148,C22067,PR6221,4617,34335
Rep71149,C22067,PR6221,2672,21545
Rep71150,C22067,PR6123,294,2455
Rep71151,C22067,PR6485,127,2305
Rep71152,C22067,PR6485,102,1145
Rep71153,C22067,PR6607,100,1040
Rep71154,C22067,PR6485,112,1915
Rep71155,C22067,PR6221,183,1735
Rep71156,C22067,PR6123,294,2455
Rep71157,C22067,PR6221,2160,15660
Rep71158,C22067,PR6221,4028,24845
Rep71159,C22067,PR6221,1010,9495
Rep71160,C22067,PR6123,294,2455
Rep71161,C22067,PR6221,4436,30115
Rep71162,C22067,PR6607,100,1040
Rep71163,C22067,PR6485,108,1550
Rep71164,C22067,PR6222,380,3730
Rep71165,C22067,PR6221,6877,47000
Rep71166,C22067,PR6485,148,3390
Rep71167,C22067,PR6248,106,1115
Rep71168,C22067,PR6221,1500,13270
Rep71169,C22067,PR6222,218,1795
Rep71170,C22067,PR6221,2325,20135
Rep71171,C22067,PR6485,127,2670
Rep71172,C22067,PR6607,100,1040
Rep71173,C22067,PR6485,143,3600
Rep71174,C22067,PR6485,102,1145
Rep71175,C22067,PR6123,294,2455
Rep71176,C22277,PR6162,6367,22725
Rep71177,C22277,PR6629,127,1880
Rep71178,C22277,PR6163,663,3870
Rep71179,C22277,PR6163,7688,10470
Rep71180,C22277,PR6137,140,2525
Rep71181,C22277,PR6162,833,3610
Rep71182,C22277,PR6137,174,3805
Rep71183,C22277,PR6130,100,1025
Rep71184,C22277,PR6162,1784,6865
Rep71185,C22277,PR6130,100,1015
Rep71186,C22277,PR6130,120,1550
Rep71187,C22277,PR6130,104,1120
Rep71188,C22277,PR6163,2194,11355
Rep71189,C22277,PR6162,2727,10695
Rep71190,C22277,PR6130,100,1005
Rep71191,C22277,PR6130,101,1055
Rep71192,C22277,PR6163,10337,13130
Rep71193,C22277,PR6137,215,5255
Rep71194,C22277,PR6137,115,1405
Rep71195,C22277,PR6137,172,3865
Rep71196,C22277,PR6163,2493,3890
Rep71197,C22277,PR6273,155,1280
Rep71198,C22277,PR6163,1711,9025
Rep71199,C22277,PR6163,760,1780
Rep71200,C22277,PR6163,986,5390
Rep71201,C22277,PR6163,11057,14315
Rep71202,C22277,PR6137,156,3185
Rep71203,C22277,PR6163,1711,9115
Rep71204,C22277,PR6163,6794,9405
Rep71205,C22277,PR6137,158,3185
Rep71206,C22277,PR6273,155,1280
Rep71207,C22277,PR6130,107,1215
Rep71208,C22277,PR6211,105,1070
Rep71209,C22277,PR6273,773,6380
Rep71210,C22277,PR6130,102,1025
Rep71211,C22277,PR6130,118,1370
Rep71212,C22277,PR6137,182,4140
Rep71213,C22277,PR6130,100,1010
Rep71214,C22277,PR6273,155,1280
Rep71215,C22277,PR6162,15010,52610
Rep71216,C22277,PR6163,1630,8680
Rep71217,C22277,PR6137,136,2485
Rep71218,C22277,PR6163,2229,11705
Rep71219,C22277,PR6130,103,1040
Rep71220,C22277,PR6162,274,1715
Rep71221,C22277,PR6130,104,1050
Rep71222,C22277,PR6163,4745,6735
Rep71223,C22277,PR6162,13782,48795
Rep71224,C22277,PR6130,102,1065
Rep71225,C22277,PR6130,117,1495
Rep71226,C22277,PR6162,5558,19895
Rep71227,C22277,PR6162,2435,9395
Rep71228,C22338,PR6245,605,7080
Rep71229,C22338,PR6130,3172,18930
Rep71230,C22338,PR6245,10785,10880
Rep71231,C22338,PR6253,100,1110
Rep71232,C22338,PR6130,103,1230
Rep71233,C22338,PR6130,943,10440
Rep71234,C22338,PR6245,110,2240
Rep71235,C22338,PR6144,197,2570
Rep71236,C22338,PR6130,175,2540
Rep71237,C22338,PR6130,107,1190
Rep71238,C22338,PR6130,243,4045
Rep71239,C22338,PR6130,2761,12410
Rep71240,C22338,PR6253,253,1250
Rep71241,C22338,PR6245,4125,20920
Rep71242,C22338,PR6130,9830,47690
Rep71243,C22338,PR6130,353,3125
Rep71244,C22338,PR6245,2708,27130
Rep71245,C22338,PR6245,106,1285
Rep71246,C22338,PR6245,111,1195
Rep71247,C22338,PR6245,141,2165
Rep71248,C22338,PR6245,103,1080
Rep71249,C22338,PR6130,198,1650
Rep71250,C22279,PR6283,416,5500
Rep71251,C22279,PR6220,101,1095
Rep71252,C22279,PR6283,422,4860
Rep71253,C22279,PR6283,422,4860
Rep71254,C22279,PR6130,7884,42435
Rep71255,C22279,PR6130,15179,81675
Rep71256,C22279,PR6211,116,2205
Rep71257,C22279,PR6211,101,2205
Rep71258,C22279,PR6253,127,1090
Rep71259,C22279,PR6283,206,2240
Rep71260,C22279,PR6253,102,1020
Rep71261,C22279,PR6283,395,4525
Rep71262,C22279,PR6243,250,2635
Rep71263,C22279,PR6130,100,2405
Rep71264,C22279,PR6283,416,5500
Rep71265,C22279,PR6130,7038,40810
Rep71266,C22279,PR6220,101,1095
Rep71267,C22279,PR6283,407,4715
Rep71268,C22279,PR6130,8935,47225
Rep71269,C22279,PR6243,350,3575
Rep71270,C22279,PR6211,133,3410
Rep71271,C22279,PR6130,7038,40810
Rep71272,C22279,PR6243,783,7430
Rep71273,C22279,PR6283,416,5500
Rep71274,C22279,PR6220,104,1250
Rep71275,C22279,PR6220,102,1120
Rep71276,C22279,PR6211,101,2205
Rep71277,C22279,PR6211,116,2205
Rep71278,C22279,PR6211,133,3410
Rep71279,C22279,PR6211,125,1990
Rep71280,C22279,PR6130,7038,40810
Rep71281,C22279,PR6283,395,4525
Rep71282,C22279,PR6243,150,3745
Rep71283,C22279,PR6243,333,3745
Rep71284,C22279,PR6243,350,3575
Rep71285,C22279,PR6253,127,1080
Rep71286,C22279,PR6211,138,4000
Rep71287,C22279,PR6243,200,1940
Rep71288,C22279,PR6130,100,2405
Rep71289,C22279,PR6130,15179,81675
Rep71290,C22279,PR6130,7086,40685
Rep71291,C22279,PR6243,350,3575
Rep71292,C22279,PR6253,127,1090
Rep71293,C22279,PR6211,133,3410
Rep71294,C22279,PR6243,200,1940
Rep71295,C22279,PR6130,15179,81675
Rep71296,C22279,PR6130,17797,95965
Rep71297,C22279,PR6253,102,1020
Rep71298,C22279,PR6211,116,2205
Rep71299,C22279,PR6220,101,1090
Rep71300,C22279,PR6283,188,2260
Rep71301,C22279,PR6130,5117,25340
Rep71302,C22279,PR6283,432,4275
Rep71303,C22279,PR6253,127,1090
Rep71304,C22279,PR6283,422,4860
Rep71305,C22279,PR6243,200,1940
Rep71306,C22279,PR6220,101,1090
Rep71307,C22279,PR6211,116,2205
Rep71308,C22279,PR6130,4291,22890
Rep71309,C22279,PR6243,300,2955
Rep71310,C22279,PR6283,395,4525
Rep71311,C22279,PR6211,101,2205
Rep71312,C22279,PR6283,465,4975
Rep71313,C22279,PR6220,101,1090
Rep71314,C22279,PR6220,103,1185
Rep71315,C22279,PR6283,276,2860
Rep71316,C22279,PR6130,812,63535
Rep71317,C22279,PR6243,283,2595
Rep71318,C21129,PR6207,5463,26770
Rep71319,C21129,PR6207,3682,18195
Rep71320,C21129,PR6190,402,2550
Rep71321,C21129,PR6190,342,1985
Rep71322,C21129,PR6162,1353,5085
Rep71323,C21129,PR6207,9125,43520
Rep71324,C21129,PR6130,103,1065
Rep71325,C21129,PR6207,7292,43615
Rep71326,C21129,PR6163,1437,3715
Rep71327,C21129,PR6190,1841,10185
Rep71328,C21129,PR6207,9147,54535
Rep71329,C21129,PR6163,1249,4320
Rep71330,C21129,PR6207,7292,43615
Rep71331,C21129,PR6163,6036,18365
Rep71332,C21129,PR6207,10975,53845
Rep71333,C21129,PR6163,7295,22360
Rep71334,C21129,PR6207,3825,23270
Rep71335,C21129,PR6163,4991,16565
Rep71336,C21129,PR6207,9332,44985
Rep71337,C21129,PR6163,1249,4320
Rep71338,C21129,PR6163,1249,4320
Rep71339,C21129,PR6207,8547,50800
Rep71340,C21129,PR6207,7292,43615
Rep71341,C22084,PR6130,925,4505
Rep71342,C22084,PR6130,573,5075
Rep71343,C22084,PR6130,399433,2660
Rep71344,C22084,PR6130,499,2660
Rep71345,C22084,PR6130,164,1555
Rep71346,C22262,PR6604,116,1245
Rep71347,C22262,PR6227,322,2090
Rep71348,C22262,PR6604,108,1215
Rep71349,C22262,PR6378,120,1295
Rep71350,C22262,PR6277,133,1320
Rep71351,C22262,PR6597,127,3655
Rep71352,C22262,PR6344,1124,36570
Rep71353,C22262,PR6344,638,21480
Rep71354,C22262,PR6597,111,1015
Rep71355,C22262,PR6344,785,19335
Rep71356,C22262,PR6462,377,1280
Rep71357,C22262,PR6378,178,2000
Rep71358,C22262,PR6378,103,1285
Rep71359,C22262,PR6279,350,1645
Rep71360,C22262,PR6462,322,1215
Rep71361,C22262,PR6462,444,1375
Rep71362,C22262,PR6525,394,1405
Rep71363,C22262,PR6597,106,1230
Rep71364,C22262,PR6344,211,4465
Rep71365,C22262,PR6378,143,1585
Rep71366,C22262,PR6462,322,1405
Rep71367,C22262,PR6606,127,1470
Rep71368,C22262,PR6279,127,1425
Rep71369,C22262,PR6604,113,1415
Rep71370,C22262,PR6344,1555,39510
Rep71371,C22262,PR6344,1137,30170
Rep71372,C22262,PR6378,107,1085
Rep71373,C22262,PR6597,105,1805
Rep71374,C22262,PR6277,105,1060
Rep71375,C22262,PR6277,105,1095
Rep71376,C22262,PR6462,322,1255
Rep71377,C22262,PR6226,322,2385
Rep71378,C22262,PR6131,116,1630
Rep71379,C22262,PR6278,211,4075
Rep71380,C22262,PR6462,944,2155
Rep71381,C22262,PR6597,111,1015
Rep71382,C22262,PR6279,138,1435
Rep71383,C22262,PR6378,142,1465
Rep71384,C22262,PR6344,856,34620
Rep71385,C22262,PR6604,122,1410
Rep71386,C22262,PR6391,155,1025
Rep71387,C22262,PR6604,116,1245
Rep71388,C22262,PR6378,205,2320
Rep71389,C22262,PR6279,183,2685
Rep71390,C22262,PR6462,600,1300
Rep71391,C22262,PR6462,527,1705
Rep71392,C21631,PR6431,43694,180730
Rep71393,C21631,PR6431,377,1155
Rep71394,C21631,PR6138,155,3690
Rep71395,C21631,PR6458,290,8370
Rep71396,C21631,PR6474,200,2110
Rep71397,C21631,PR6474,116,3070
Rep71398,C21631,PR6439,366,2830
Rep71399,C21631,PR6431,1238,5105
Rep71400,C21631,PR6458,106,2000
Rep71401,C21631,PR6431,12065,13370
Rep71402,C21631,PR6431,18581,28955
Rep71403,C21631,PR6458,317,7500
Rep71404,C21631,PR6431,5541,23955
Rep71405,C21631,PR6431,2211,22865
Rep71406,C21631,PR6431,9877,33885
Rep71407,C21631,PR6131,933,2565
Rep71408,C21631,PR6431,377,1760
Rep71409,C21631,PR6250,166,2945
Rep71410,C21631,PR6431,47137,90930
Rep71411,C21631,PR6173,165,3020
Rep71412,C21631,PR6458,483,8630
Rep71413,C21631,PR6138,144,3610
Rep71414,C21631,PR6628,105,1535
Rep71415,C21631,PR6431,2094,5215
Rep71416,C21631,PR6447,183,2235
Rep71417,C21631,PR6458,206,2805
Rep71418,C21631,PR6458,122,1935
Rep71419,C21631,PR6250,127,1295
Rep71420,C22141,PR6150,105,1570
Rep71421,C22141,PR6508,1836,2810
Rep71422,C22141,PR6198,747,4645
Rep71423,C22141,PR6198,2032,10370
Rep71424,C22141,PR6132,288,6160
Rep71425,C22141,PR6211,681,4390
Rep71426,C22141,PR6508,1836,2810
Rep71427,C22141,PR6474,711,3120
Rep71428,C22141,PR6578,11964,6405
Rep71429,C22141,PR6578,5308,4790
Rep71430,C22141,PR6198,1756,8645
Rep71431,C22141,PR6474,711,3120
Rep71432,C22141,PR6132,693,14705
Rep71433,C22141,PR6220,623,3740
Rep71434,C22141,PR6220,347,6805
Rep71435,C22141,PR6474,277,2065
Rep71436,C22141,PR6460,600,1395
Rep71437,C22141,PR6150,596,2825
Rep71438,C22141,PR6197,397,2475
Rep71439,C22141,PR6578,39671,6410
Rep71440,C22141,PR6578,39671,6410
Rep71441,C22141,PR6150,596,2825
Rep71442,C22141,PR6578,5308,4790
Rep71443,C22141,PR6220,623,3740
Rep71444,C22141,PR6132,288,6160
Rep71445,C22141,PR6220,347,6805
Rep71446,C22141,PR6220,688,4805
Rep71447,C22141,PR6198,747,4645
Rep71448,C22141,PR6474,277,2065
Rep71449,C22141,PR6578,5308,4790
Rep71450,C21155,PR6211,1102,13760
Rep71451,C21155,PR6183,6631,24420
Rep71452,C21155,PR6220,4235,41020
Rep71453,C21155,PR6210,131,2455
Rep71454,C21155,PR6211,327,2520
Rep71455,C21155,PR6220,1611,15480
Rep71456,C21155,PR6188,862,12495
Rep71457,C21155,PR6183,6631,24420
Rep71458,C21155,PR6132,461,9285
Rep71459,C21155,PR6552,1787,6025
Rep71460,C21155,PR6220,426,4875
Rep71461,C21155,PR6210,223,4545
Rep71462,C21155,PR6220,1026,11740
Rep71463,C21155,PR6367,182,4870
Rep71464,C21155,PR6211,1135,14190
Rep71465,C21155,PR6211,1102,13760
Rep71466,C21155,PR6220,238,2485
Rep71467,C21155,PR6211,4370,46390
Rep71468,C21155,PR6220,1655,10785
Rep71469,C21155,PR6211,2070,25150
Rep71470,C21155,PR6188,501,9355
Rep71471,C21155,PR6183,533,44360
Rep71472,C21155,PR6188,936,14190
